loan_amnt,int_rate,installment,annual_inc,dti,delinq_2yrs,delinq_amnt,percent_funded
3000,18.39,109.05,43000.0,21.68,0,0,100.0
17000,11.99,564.57,30000.0,11.56,0,0,100.0
21000,15.62,734.37,59617.48,14.13,0,0,100.0
8600,15.99,302.31,35000.0,2.88,1,0,100.0
13000,7.49,260.44,65000.0,3.43,0,0,100.0
18000,7.49,559.83,89004.0,5.29,0,0,100.0
14300,20.62,383.82,30000.0,19.2,0,0,100.0
5000,11.49,164.86,200000.0,5.58,0,0,100.0
6000,9.99,193.58,20400.0,3.76,0,0,100.0
6000,10.59,195.27,50000.0,13.1,0,0,100.0
5225,7.49,162.51,135000.0,13.52,1,0,100.0
7800,10.99,255.33,33000.0,3.6,0,0,100.0
3500,10.99,114.57,62400.0,11.98,0,0,100.0
6000,10.99,196.41,30000.0,12.64,1,0,100.0
9600,8.49,303.01,45000.0,4.83,0,0,100.0
15000,5.42,452.4,72000.0,4.58,0,0,100.0
12000,8.49,246.15,45000.0,6.75,0,0,100.0
8000,16.89,198.35,28600.0,0.84,0,0,100.0
18000,6.99,555.71,86100.0,5.88,0,0,100.0
24000,17.99,609.32,72528.0,18.8,0,0,100.0
14800,7.49,460.31,28800.0,12.71,0,0,100.0
2500,16.49,88.5,70000.0,15.15,1,0,100.0
8000,12.99,269.52,40000.0,19.83,0,0,100.0
30000,13.49,440.54,46000.0,20.03,0,0,63.833333333333336
4800,5.99,146.01,20000.0,25.02,0,0,100.0
28000,11.99,395.87,133000.0,5.95,0,0,63.57142857142857
5500,7.49,171.06,34200.0,18.63,0,0,100.0
32400,22.85,744.77,63000.0,14.11,0,0,81.79012345679013
10000,9.99,322.63,39580.8,10.28,0,0,100.0
14000,12.99,318.48,110000.0,16.75,0,0,100.0
4800,11.99,106.75,29004.0,10.92,0,0,100.0
6000,5.42,180.96,24000.0,20.85,0,0,100.0
3500,7.49,108.86,63000.0,22.69,0,0,100.0
8000,5.99,243.34,79000.0,12.84,0,0,100.0
20000,11.49,439.76,80000.0,18.73,0,0,100.0
15000,17.49,376.76,40000.0,11.22,0,0,100.0
13500,8.49,426.1,117500.0,18.68,0,0,100.0
19600,16.49,372.38,50400.0,16.5,1,0,77.29591836734694
4650,9.99,150.03,22392.0,9.27,1,0,100.0
3000,11.99,99.63,50496.0,21.36,0,0,100.0
6000,7.49,186.61,97000.0,8.78,0,0,100.0
28000,7.49,870.85,75600.0,9.35,0,0,100.0
14675,12.99,333.83,38004.0,29.18,0,0,100.0
4200,17.49,105.5,60000.0,18.66,4,0,100.0
12000,8.49,246.15,65000.0,20.31,0,0,100.0
6400,8.49,202.01,62758.0,20.71,0,0,100.0
16000,12.99,363.97,100000.0,21.96,0,0,100.0
35000,16.49,685.15,106000.0,18.77,0,0,79.64285714285714
4800,10.99,157.13,120000.0,13.24,0,0,100.0
6475,6.99,199.9,92000.0,9.89,0,0,100.0
20000,11.99,399.76,55800.0,18.9,0,0,89.875
24000,14.79,568.32,72000.0,4.82,0,0,100.0
8000,15.99,281.22,143400.0,16.69,1,0,100.0
5000,8.49,102.56,105000.0,17.74,0,0,100.0
9600,11.49,316.53,126000.0,17.18,2,0,100.0
9000,9.99,290.37,51000.0,2.59,0,0,100.0
8000,5.42,241.28,90000.0,21.08,0,0,100.0
9000,10.59,292.91,72500.0,14.05,0,0,100.0
20000,6.99,617.46,60000.0,8.8,0,0,100.0
14000,11.49,461.6,76500.0,12.45,0,0,100.0
1000,15.23,34.78,72000.0,16.55,1,0,100.0
6000,11.49,197.83,35000.0,22.35,1,0,100.0
3700,5.99,112.55,70000.0,15.14,0,0,100.0
35000,10.99,514.64,90000.0,0.87,0,0,67.64285714285714
6500,10.99,212.78,55000.0,12.0,0,0,100.0
4000,5.42,120.64,65000.0,6.81,0,0,100.0
15000,13.49,345.08,107000.0,20.4,0,0,100.0
1325,14.79,45.8,51500.0,16.15,0,0,100.0
15000,11.49,494.57,109000.0,22.41,1,0,100.0
3200,5.42,96.52,63996.0,6.51,0,0,100.0
19000,13.49,644.68,115000.0,6.62,0,0,100.0
20000,9.99,424.85,87500.0,14.21,0,0,100.0
2200,11.49,72.54,50123.0,22.29,0,0,100.0
21750,18.79,408.04,47000.0,17.0,0,0,72.64367816091954
8000,6.99,246.99,93000.0,13.47,0,0,100.0
15000,8.49,473.45,47000.0,22.16,0,0,100.0
35000,12.99,531.74,155000.0,18.84,0,0,66.78571428571429
11000,5.42,331.76,105000.0,6.47,0,0,100.0
16800,11.99,373.63,140000.0,17.22,0,0,100.0
4000,18.79,146.2,72000.0,8.02,0,0,100.0
5200,15.23,180.85,35000.0,17.66,0,0,100.0
7000,10.99,229.14,30000.0,6.2,0,0,100.0
13000,15.99,456.98,120000.0,24.8,0,0,100.0
20000,11.99,664.2,58000.0,6.54,0,0,100.0
10500,18.39,268.87,80000.0,2.96,0,0,100.0
19425,11.99,645.1,54000.0,23.47,0,0,100.0
12000,6.99,370.48,120000.0,4.71,0,0,100.0
7000,5.42,211.12,93000.0,19.19,0,0,100.0
4200,5.42,126.68,75000.0,4.13,0,0,100.0
17000,11.49,238.02,48000.0,26.18,0,0,63.6764705882353
2400,5.99,73.01,23000.0,6.63,0,0,100.0
2500,10.59,81.37,33000.0,22.55,0,0,100.0
5600,5.42,168.9,70000.0,18.69,0,0,100.0
30000,11.49,424.92,159996.0,18.59,0,0,64.41666666666667
35000,18.39,896.22,80000.0,14.23,0,0,100.0
14400,19.29,375.85,150000.0,4.88,1,0,100.0
9500,7.49,295.47,40000.0,15.81,0,0,100.0
1200,13.99,41.01,36000.0,24.6,1,0,100.0
10000,5.99,304.18,84000.0,17.17,0,0,100.0
5650,5.42,170.41,48000.0,17.32,0,0,100.0
26400,10.59,371.54,125000.0,15.24,0,0,65.3409090909091
8000,11.99,265.68,26000.0,20.49,0,0,100.0
13500,7.49,419.88,64402.0,20.85,0,0,100.0
6200,5.99,188.59,76800.0,5.52,0,0,100.0
24000,5.99,730.02,70000.0,1.8,0,0,100.0
5000,6.99,154.37,21648.0,12.8,0,0,100.0
29600,13.49,442.27,56948.0,15.47,0,0,64.94932432432432
16800,11.99,557.93,60000.0,23.02,0,0,100.0
5000,10.59,162.73,65000.0,7.66,1,0,100.0
20000,11.99,444.79,65000.0,10.1,0,0,100.0
5000,10.59,162.73,42000.0,8.69,0,0,100.0
14400,12.99,485.13,117600.0,16.33,0,0,100.0
16000,12.99,274.12,48000.0,16.63,0,0,75.3125
4000,10.59,130.18,37000.0,16.77,0,0,100.0
12000,8.49,246.15,60000.0,6.36,0,0,100.0
1500,13.99,51.26,40000.0,13.14,0,0,100.0
12500,5.42,377.0,182500.0,5.1,0,0,100.0
2000,12.99,67.38,51024.0,15.5,0,0,100.0
20000,16.49,491.59,58500.0,19.47,0,0,100.0
6000,8.49,123.08,33996.0,16.94,0,0,100.0
12600,11.99,280.22,54000.0,16.18,0,0,100.0
25000,11.99,555.99,52000.0,24.74,0,0,100.0
4800,21.74,131.87,48960.0,6.37,1,0,100.0
22350,10.59,351.62,55000.0,15.36,0,0,73.04250559284117
10000,11.49,329.72,38400.0,16.44,0,0,100.0
3000,12.99,101.07,19200.0,10.81,0,0,100.0
2500,12.99,56.87,46072.0,13.21,0,0,100.0
21000,10.99,687.42,127000.0,12.4,0,0,100.0
15000,17.49,376.76,120000.0,22.54,0,0,100.0
20000,10.99,654.68,51996.0,13.62,0,0,100.0
16000,11.99,531.36,69600.0,12.86,1,0,100.0
3000,5.99,91.26,16620.0,3.97,0,0,100.0
30000,11.49,989.14,120000.0,5.22,1,0,100.0
18000,10.59,290.24,68000.0,6.19,0,0,74.86111111111111
14300,16.49,351.49,85000.0,14.91,0,0,100.0
16000,15.99,389.01,111000.0,3.82,0,0,100.0
35000,18.39,680.49,125000.0,8.72,0,0,75.92857142857143
18250,7.49,567.61,37000.0,14.92,0,0,100.0
7300,8.49,230.41,96000.0,17.57,0,0,100.0
14400,11.49,246.27,45000.0,16.69,0,0,77.77777777777777
15000,17.99,380.82,45000.0,9.65,0,0,100.0
1400,5.99,42.59,92000.0,6.39,0,0,100.0
15000,16.49,368.69,66000.0,18.0,0,0,100.0
18500,7.49,575.39,75000.0,5.3,0,0,100.0
5000,17.49,179.49,42000.0,4.46,2,0,100.0
32000,13.49,621.13,120000.0,17.25,0,0,84.375
12000,12.99,272.98,81500.0,16.83,0,0,100.0
28000,11.99,449.8,128000.0,16.04,1,0,72.23214285714286
22250,23.22,863.85,95000.0,21.47,0,0,100.0
35000,22.48,976.24,110000.0,1.22,0,0,100.0
4500,8.49,142.04,60000.0,14.98,1,0,100.0
1000,11.49,32.98,56000.0,21.36,1,0,100.0
20400,18.39,522.37,61173.0,3.63,0,0,100.0
35000,10.99,529.86,75000.0,13.65,0,0,69.64285714285714
21500,16.89,765.36,65000.0,9.18,0,0,100.0
9200,13.99,214.03,46572.0,14.94,0,0,100.0
35000,11.99,778.38,74000.0,1.18,0,0,100.0
6000,5.42,180.96,24000.0,18.6,0,0,100.0
27000,11.49,593.67,86000.0,10.34,0,0,100.0
11000,10.99,360.08,80000.0,4.26,0,0,100.0
35000,18.79,628.85,124500.0,24.49,0,0,69.57142857142857
12000,5.99,365.01,60000.0,12.26,0,0,100.0
19200,16.49,428.91,135000.0,15.09,0,0,90.88541666666667
4350,10.99,142.4,50000.0,9.07,0,0,100.0
7800,15.99,274.19,50000.0,1.63,2,0,100.0
10000,15.99,351.53,72000.0,6.53,0,0,100.0
18000,12.99,606.41,60000.0,7.02,0,0,100.0
27000,18.39,550.54,73992.0,10.28,0,0,79.62962962962963
8500,8.49,268.29,27000.0,22.44,0,0,100.0
7200,7.49,223.94,18200.0,1.85,0,0,100.0
35000,11.49,552.99,144000.0,2.92,0,0,71.85714285714286
9000,5.99,273.76,64000.0,7.44,0,0,100.0
15250,11.99,339.16,30000.0,26.08,0,0,100.0
24925,11.99,554.32,45000.0,12.27,0,0,100.0
20000,7.49,622.04,180000.0,13.26,0,0,100.0
5000,7.49,155.51,42000.0,13.6,0,0,100.0
6000,5.42,180.96,92259.0,9.21,0,0,100.0
3825,5.42,115.37,85000.0,11.37,0,0,100.0
5000,6.99,154.37,39000.0,9.17,0,0,100.0
25000,19.29,652.51,80000.0,20.19,0,0,100.0
1000,5.99,30.42,115000.0,10.45,0,0,100.0
8000,13.99,273.39,150000.0,7.12,0,0,100.0
20000,8.49,631.26,51000.0,14.78,0,0,100.0
10175,12.99,342.79,158000.0,24.03,0,0,100.0
5000,11.49,164.86,30000.0,19.72,0,0,100.0
15000,21.36,408.85,40000.0,21.48,0,0,100.0
14000,10.99,458.28,125000.0,17.4,2,0,100.0
7600,15.99,184.78,48000.0,16.3,0,0,100.0
4000,10.59,130.18,42000.0,20.43,0,0,100.0
5600,5.42,168.9,27000.0,8.44,0,0,100.0
2500,15.99,87.89,60000.0,19.1,0,0,100.0
30000,12.99,525.48,80004.0,9.06,0,0,77.0
6750,10.99,220.96,60000.0,18.14,0,0,100.0
6000,12.99,202.14,58000.0,13.18,1,0,100.0
9000,11.49,296.75,35000.0,6.89,0,0,100.0
6200,8.49,195.7,56000.0,16.52,0,0,100.0
35000,11.49,496.92,170000.0,11.04,0,0,64.57142857142857
3700,6.99,114.23,48000.0,10.07,0,0,100.0
2000,6.99,61.75,56000.0,23.4,0,0,100.0
5000,17.49,125.59,29162.92,24.32,0,0,100.0
13000,5.42,392.08,102000.0,16.06,0,0,100.0
6000,8.49,189.38,100000.0,9.61,0,0,100.0
35000,17.49,1256.4,190000.0,13.36,1,0,100.0
20000,8.49,631.26,63000.0,11.85,0,0,100.0
35000,15.99,1230.33,97000.0,20.75,0,0,100.0
6000,5.99,182.51,51000.0,14.45,0,0,100.0
2500,7.49,77.76,119004.0,10.68,0,0,100.0
18000,16.49,442.43,103000.0,24.24,0,0,100.0
24000,7.49,746.44,85000.0,8.16,0,0,100.0
25000,10.59,352.7,88000.0,19.01,0,0,65.5
30000,15.62,1049.1,200000.0,17.3,1,0,100.0
4200,12.99,141.5,35000.0,21.6,0,0,100.0
8600,15.99,209.09,42100.0,20.52,0,0,100.0
3200,8.49,101.01,50000.0,24.53,0,0,100.0
14600,21.36,397.95,61200.0,8.33,0,0,100.0
4600,14.79,158.99,30000.0,18.44,1,0,100.0
6225,10.99,203.77,63250.0,10.19,0,0,100.0
35000,11.49,1154.0,165000.0,16.12,0,0,100.0
10000,12.99,336.9,42000.0,22.6,0,0,100.0
20000,18.39,380.26,117000.0,21.24,0,0,74.25
20000,11.99,664.2,65004.0,13.81,0,0,100.0
25600,5.99,778.69,192000.0,4.18,0,0,100.0
16800,5.42,506.69,115000.0,4.98,0,0,100.0
15000,11.99,333.6,88712.0,7.97,0,0,100.0
20000,6.99,617.46,162000.0,12.81,0,0,100.0
20000,20.25,532.67,120000.0,16.26,1,0,100.0
10000,8.49,315.63,35000.0,20.88,0,0,100.0
14000,20.99,378.67,90000.0,20.29,2,0,100.0
4800,8.49,151.51,33600.0,9.0,0,0,100.0
20000,16.89,495.87,45000.0,17.07,0,0,100.0
8000,9.99,258.1,100000.0,13.22,0,0,100.0
25000,17.99,634.7,102000.0,20.69,0,0,100.0
16000,11.99,531.36,96000.0,7.16,0,0,100.0
12000,5.99,365.01,77000.0,8.79,0,0,100.0
3000,7.49,93.31,110400.0,19.16,0,0,100.0
15000,16.49,368.69,50004.0,16.29,0,0,100.0
7500,9.99,241.97,30000.0,22.64,0,0,100.0
4800,11.99,159.41,29534.0,13.77,0,0,100.0
15000,11.49,494.57,121000.0,4.33,0,0,100.0
10000,11.49,219.88,60000.0,25.34,0,0,100.0
1850,11.99,61.44,42000.0,18.31,0,0,100.0
30000,10.99,428.23,165000.0,15.48,0,0,65.66666666666667
6625,15.23,230.41,40269.0,20.17,2,0,100.0
6000,5.42,180.96,32000.0,0.75,1,0,100.0
15000,8.49,307.68,48000.0,13.35,0,0,100.0
8000,5.99,243.34,75000.0,3.39,0,0,100.0
35000,16.49,666.72,98000.0,20.49,0,0,77.5
20000,15.23,478.22,60000.0,16.5,0,0,100.0
3000,8.49,61.54,52800.0,26.09,0,0,100.0
6400,9.99,206.48,33000.0,16.11,0,0,100.0
19000,10.99,266.29,75000.0,14.83,0,0,64.47368421052632
33950,9.99,464.15,50000.0,16.56,0,0,64.35935198821797
8000,10.59,260.36,102500.0,13.08,0,0,100.0
7000,15.23,167.38,65000.0,2.82,1,0,100.0
10000,16.49,245.8,100008.0,9.64,2,0,100.0
12000,9.99,254.91,71000.0,23.78,0,0,100.0
7000,10.59,227.82,52000.0,7.71,0,0,100.0
3000,11.49,98.92,42000.0,12.26,0,0,100.0
25975,16.89,924.66,80000.0,21.58,0,0,100.0
2400,13.49,81.44,50000.0,7.13,0,0,100.0
4600,11.49,151.67,50000.0,21.79,0,0,100.0
6000,7.49,186.61,72000.0,23.33,0,0,100.0
14400,17.99,520.53,74000.0,12.23,0,0,100.0
6000,11.99,199.26,24000.0,5.95,0,0,100.0
9800,5.99,298.1,80000.0,14.44,0,0,100.0
13250,11.49,200.64,36000.0,25.53,0,0,68.86792452830188
17000,10.59,366.16,83500.0,15.56,0,0,100.0
2400,10.59,78.11,19200.0,0.63,0,0,100.0
12000,11.49,395.66,108000.0,15.81,0,0,100.0
30000,17.99,1084.43,124000.0,19.95,0,0,100.0
6000,13.49,203.59,50460.8,22.45,0,0,100.0
17850,11.99,592.8,100280.0,16.23,0,0,100.0
13500,18.39,345.69,66000.0,18.89,0,0,100.0
14000,9.99,230.48,72000.0,9.42,0,0,77.5
25000,12.99,842.23,150000.0,9.82,1,0,100.0
5600,19.69,147.41,35000.0,0.0,0,0,100.0
4000,10.59,130.18,28550.0,17.86,0,0,100.0
12000,15.99,291.76,78000.0,17.48,0,0,100.0
25000,6.99,771.82,69000.0,16.89,0,0,100.0
17875,6.99,551.85,30000.0,20.32,0,0,100.0
20000,11.49,316.63,85000.0,20.94,0,0,72.0
18000,9.99,580.73,66000.0,21.67,0,0,100.0
3000,8.49,94.69,110000.0,16.31,0,0,100.0
2500,6.99,77.19,110000.0,8.28,0,0,100.0
22000,13.49,340.47,84400.0,21.31,0,0,67.27272727272727
12000,5.99,365.01,198000.0,9.24,0,0,100.0
30000,19.69,789.66,129000.0,15.15,0,0,100.0
30000,18.79,525.55,150000.0,2.62,1,0,67.83333333333333
6000,11.99,199.26,75000.0,20.53,0,0,100.0
10000,12.99,336.9,65000.0,21.97,1,0,100.0
8300,10.99,271.7,45020.0,13.94,0,0,100.0
19000,16.49,467.01,73000.0,13.25,1,0,100.0
25000,15.99,534.89,58295.0,14.68,0,0,88.0
25000,14.79,403.75,108000.0,20.62,0,0,68.2
18000,16.49,428.91,150000.0,16.82,0,0,96.94444444444444
15000,10.99,228.25,70000.0,20.44,0,0,70.0
18000,10.99,391.28,71991.0,9.33,0,0,100.0
14000,9.99,297.39,42000.0,11.57,0,0,100.0
7800,10.99,255.33,120000.0,10.78,0,0,100.0
21000,16.89,520.67,55200.0,23.53,0,0,100.0
2400,5.99,73.01,55000.0,18.74,0,0,100.0
4000,5.99,121.67,50582.0,4.29,0,0,100.0
12000,9.99,387.15,77000.0,27.27,0,0,100.0
12000,11.49,395.66,77000.0,20.51,0,0,100.0
18000,10.99,589.22,123504.0,7.69,0,0,100.0
14000,5.42,422.24,80000.0,6.76,0,0,100.0
15000,5.99,456.27,87000.0,4.15,0,0,100.0
10500,11.49,230.87,40000.0,11.61,0,0,100.0
12000,9.99,387.15,74000.0,7.25,0,0,100.0
8000,5.42,241.28,60000.0,7.96,0,0,100.0
20000,11.99,444.79,175000.0,15.06,0,0,100.0
15000,9.99,483.94,48000.0,11.13,1,0,100.0
1500,12.99,50.54,14400.0,11.75,0,0,100.0
8400,16.89,299.03,60000.0,7.24,0,0,100.0
7500,10.99,245.51,47500.0,19.12,4,0,100.0
35000,13.49,515.89,105000.0,8.62,0,0,64.07142857142857
1600,7.49,49.77,40000.0,27.45,0,0,100.0
12000,13.49,407.17,75000.0,16.29,0,0,100.0
13200,15.99,320.93,36000.0,11.93,0,0,100.0
16950,16.49,416.62,45000.0,13.97,1,0,100.0
6600,10.99,216.05,101877.0,19.38,0,0,100.0
14000,10.99,458.28,62400.0,20.4,0,0,100.0
13000,9.99,216.14,40000.0,17.79,0,0,78.26923076923077
12000,5.42,361.92,55000.0,5.74,0,0,100.0
2400,9.99,77.43,10800.0,15.56,2,0,100.0
20000,5.99,608.35,84000.0,13.01,0,0,100.0
8150,16.49,288.51,35004.0,5.76,0,0,100.0
28100,17.99,713.41,55000.0,22.23,0,0,100.0
28000,7.49,870.85,111000.0,12.7,0,0,100.0
7200,8.49,227.26,25000.0,21.6,0,0,100.0
20000,16.49,491.59,125000.0,11.32,0,0,100.0
5000,10.99,163.67,34800.0,8.34,0,0,100.0
28000,18.79,723.11,252000.0,11.31,2,0,100.0
21000,11.99,697.41,90000.0,19.13,0,0,100.0
4200,14.79,145.17,65000.0,6.15,0,0,100.0
10000,5.99,304.18,108000.0,11.29,0,0,100.0
5900,5.99,179.47,77040.0,20.5,0,0,100.0
15000,7.49,466.53,100000.0,17.06,0,0,100.0
16000,12.99,539.03,55000.0,10.28,0,0,100.0
22000,6.99,679.2,160000.0,6.44,0,0,100.0
12000,8.49,378.76,71000.0,17.46,0,0,100.0
13000,13.49,299.07,75000.0,3.52,2,0,100.0
10000,10.99,327.34,59000.0,12.02,0,0,100.0
12000,11.99,398.52,40000.0,9.12,0,0,100.0
12000,10.59,258.47,40584.0,14.67,0,0,100.0
1700,8.49,53.66,63000.0,12.23,0,0,100.0
12900,16.49,317.08,52800.0,17.07,0,0,100.0
12000,10.99,392.81,54000.0,20.56,0,0,100.0
3000,10.99,98.21,85000.0,10.52,0,0,100.0
5600,10.59,182.26,54000.0,0.4,0,0,100.0
3375,14.79,116.65,101000.0,0.5,0,0,100.0
5000,12.99,168.45,24996.0,5.28,0,0,100.0
20000,6.99,617.46,178650.0,8.44,0,0,100.0
17000,11.49,560.52,61000.0,13.69,0,0,100.0
15000,14.79,355.2,39000.0,18.12,0,0,100.0
13000,5.99,395.43,42000.0,6.6,0,0,100.0
12000,5.99,365.01,53000.0,1.47,0,0,100.0
5000,10.59,162.73,58560.0,18.61,0,0,100.0
4800,7.49,149.29,92000.0,15.63,0,0,100.0
15000,9.99,483.94,65000.0,21.64,0,0,100.0
32000,11.99,457.58,52500.0,15.54,0,0,64.296875
6000,15.99,210.92,18720.0,8.85,0,0,100.0
15000,6.99,463.09,132000.0,7.15,0,0,100.0
12000,15.99,291.76,41548.8,5.57,0,0,100.0
14000,7.49,280.47,40000.0,12.21,0,0,100.0
15000,18.39,384.1,67200.0,12.43,0,0,100.0
13000,8.49,266.66,80000.0,11.74,0,0,100.0
35000,11.49,495.28,71516.0,5.02,0,0,64.35714285714286
35000,16.49,683.31,113328.0,10.62,0,0,79.42857142857143
14125,8.49,289.73,78000.0,13.58,0,0,100.0
7550,14.79,260.95,20400.0,13.47,0,0,100.0
17000,12.99,572.72,170000.0,16.26,0,0,100.0
35000,20.25,932.17,275000.0,17.39,0,0,100.0
9200,14.79,217.86,40000.0,8.61,0,0,100.0
1500,7.49,46.66,42769.0,15.15,0,0,100.0
14400,13.99,334.99,76422.0,14.22,0,0,100.0
16750,11.99,372.51,72000.0,15.85,0,0,100.0
13500,9.99,286.77,114000.0,28.22,0,0,100.0
2000,7.49,62.21,40000.0,1.98,0,0,100.0
18000,11.49,593.49,175000.0,9.22,2,0,100.0
25475,15.99,895.5,63000.0,20.29,0,0,100.0
18000,11.49,593.49,350000.0,9.73,0,0,100.0
2500,5.42,75.4,48000.0,9.2,0,0,100.0
16800,15.62,587.5,120000.0,5.48,1,0,100.0
9600,13.49,325.74,28800.0,15.75,0,0,100.0
26500,10.99,576.05,80000.0,5.79,0,0,100.0
30000,19.29,783.02,82000.0,13.39,0,0,100.0
5000,10.99,163.67,37560.0,26.84,0,0,100.0
13250,16.89,328.52,34000.0,21.0,0,0,100.0
10400,12.99,236.58,93000.0,5.99,1,0,100.0
4500,12.99,151.61,24000.0,12.65,1,0,100.0
16000,10.99,347.8,65000.0,23.15,0,0,100.0
5000,5.42,150.8,165000.0,18.29,0,0,100.0
12000,19.69,315.87,40000.0,12.03,0,0,100.0
28000,12.99,943.3,160000.0,15.14,0,0,100.0
12000,12.99,404.27,87600.0,16.32,0,0,100.0
6000,15.23,208.67,65000.0,7.68,0,0,100.0
14000,18.79,361.56,70000.0,8.19,0,0,100.0
25000,13.49,848.27,160000.0,12.81,0,0,100.0
8000,5.42,241.28,65000.0,9.27,1,0,100.0
24000,7.49,746.44,70000.0,15.63,0,0,100.0
6000,11.99,199.26,61000.0,9.15,2,0,100.0
6000,11.99,199.26,89700.0,14.73,0,0,100.0
4100,20.25,109.2,60000.0,3.38,0,0,100.0
35000,11.99,500.39,55000.0,19.92,0,0,64.28571428571429
18000,15.99,437.63,60000.0,10.76,0,0,100.0
20000,7.49,622.04,90000.0,13.59,0,0,100.0
28000,15.62,979.16,75000.0,5.7,0,0,100.0
15000,5.42,452.4,40000.0,4.35,0,0,100.0
15000,11.99,498.15,54000.0,12.76,0,0,100.0
16000,19.69,299.41,55000.0,22.21,2,0,71.09375
14000,9.99,451.68,88000.0,12.46,0,0,100.0
12000,5.99,365.01,100000.0,16.24,0,0,100.0
19750,7.49,614.26,51000.0,25.22,0,0,100.0
4000,15.99,140.61,51000.0,1.98,0,0,100.0
4000,11.49,131.89,31150.0,2.89,0,0,100.0
6000,6.99,185.24,67644.0,21.5,0,0,100.0
14500,5.42,437.32,120000.0,7.15,0,0,100.0
17850,18.39,457.07,58800.0,23.37,4,0,100.0
25000,20.62,671.01,136000.0,9.43,0,0,100.0
10000,9.99,322.63,48000.0,20.13,0,0,100.0
20000,17.49,502.34,104400.0,16.17,0,0,100.0
16800,11.99,373.63,54996.0,8.71,0,0,100.0
10400,5.99,316.35,48000.0,14.9,0,0,100.0
13600,14.79,322.05,55000.0,16.65,0,0,100.0
3900,12.99,131.39,52000.0,19.04,0,0,100.0
15000,12.99,341.22,98000.0,7.44,0,0,100.0
14000,9.99,451.68,65000.0,6.68,0,0,100.0
16000,15.99,389.01,38000.0,9.63,0,0,100.0
18250,17.49,458.39,40800.0,14.26,0,0,100.0
30000,7.49,933.05,80690.0,21.58,0,0,100.0
21000,16.49,743.39,112000.0,17.09,0,0,100.0
25000,11.99,555.99,97000.0,26.66,0,0,100.0
10000,10.99,327.34,91000.0,19.53,0,0,100.0
20000,10.59,331.7,52008.0,4.5,0,0,77.0
15000,16.89,371.91,54000.0,15.24,0,0,100.0
2000,10.99,65.47,50000.0,16.99,0,0,100.0
22000,13.99,511.79,41000.0,24.56,0,0,100.0
5600,11.99,185.98,93600.0,23.47,4,0,100.0
6100,10.99,132.6,33276.0,9.63,0,0,100.0
3000,5.42,90.48,37440.0,6.38,0,0,100.0
3200,8.49,101.01,30000.0,10.52,1,0,100.0
12000,5.99,365.01,87547.44,13.21,0,0,100.0
8000,15.99,194.51,33696.0,15.17,1,0,100.0
10000,6.99,308.73,50000.0,15.77,0,0,100.0
16800,20.25,447.44,38269.33,12.07,0,0,100.0
13000,10.99,425.55,34000.0,11.08,0,0,100.0
13250,5.99,403.04,52000.0,16.82,0,0,100.0
35000,17.99,618.84,165000.0,10.0,0,0,69.64285714285714
4800,11.99,159.41,96000.0,12.05,1,0,100.0
15000,7.49,466.53,127500.0,14.99,0,0,100.0
3600,6.99,111.15,55000.0,24.61,0,0,100.0
6000,5.99,182.51,100860.0,7.67,0,0,100.0
17600,10.59,240.7,43200.0,12.94,0,0,63.49431818181818
4800,12.99,161.71,41504.4,18.56,1,0,100.0
15000,7.49,466.53,71500.0,13.28,0,0,100.0
35000,8.49,1104.71,108000.0,3.4,0,0,100.0
18000,13.49,610.75,100000.0,18.39,0,0,100.0
14000,12.99,471.65,249996.0,4.98,0,0,100.0
5000,7.49,155.51,75000.0,17.58,0,0,100.0
6000,10.99,196.41,120000.0,0.61,0,0,100.0
7500,11.49,247.29,85000.0,4.9,2,0,100.0
15000,14.79,518.44,65000.0,11.96,0,0,100.0
13200,18.39,338.01,40000.0,21.18,0,0,100.0
9600,15.23,333.87,300000.0,6.42,0,0,100.0
24000,6.99,740.95,66143.38,21.92,0,0,100.0
3200,5.99,97.34,12000.0,10.5,0,0,100.0
13700,10.99,297.81,78804.0,29.65,0,0,100.0
5600,16.89,138.85,36000.0,21.83,0,0,100.0
10000,6.99,308.73,200000.0,10.84,0,0,100.0
12000,11.99,398.52,47700.0,12.25,0,0,100.0
15000,15.99,364.7,60000.0,24.6,0,0,100.0
5000,18.39,128.04,99996.0,16.37,2,0,100.0
12000,10.99,392.81,60000.0,11.56,2,0,100.0
20000,10.99,271.72,73000.0,21.02,0,0,62.5
20000,16.89,495.87,62208.0,18.04,0,0,100.0
11200,13.49,257.66,110004.0,12.02,0,0,100.0
7200,9.99,232.29,35004.0,17.42,0,0,100.0
12000,16.49,424.8,65000.0,11.67,0,0,100.0
12000,17.49,301.41,88500.0,19.34,0,0,100.0
35000,19.29,567.69,65000.0,20.62,0,0,62.142857142857146
4200,10.99,137.49,30873.6,18.07,0,0,100.0
12000,11.49,263.86,40000.0,12.48,0,0,100.0
9000,7.49,279.92,48800.0,26.04,0,0,100.0
18000,10.59,585.81,81000.0,21.61,0,0,100.0
35000,13.49,500.36,149000.0,8.83,0,0,62.142857142857146
8000,21.36,302.89,79985.0,3.9,0,0,100.0
25000,18.79,627.56,320000.0,6.46,1,0,97.2
12000,12.99,404.27,150000.0,17.98,0,0,100.0
16000,7.49,497.63,60000.0,16.94,0,0,100.0
18000,10.99,391.28,80000.0,10.92,0,0,100.0
21000,16.49,743.39,112511.52,13.05,0,0,100.0
